"ID","S","Rank","real"
"PV-004471560981",-5.4109411,13862,"not active"
"PV-009345896937",-5.4107928,13863,"not active"
"PV-008730791127",-5.4107327,13864,"not active"
"PV-000521883258",-5.4103479,13867,"not active"
"PV-009462992506",-5.4094434,13871,"not active"
"PV-009441095585",-5.4085274,13873,"not active"
"PV-003991095808",-5.4078765,13875,"not active"
"PV-007058058453",-5.4073524,13877,"not active"
"PV-006454178658",-5.4071403,13879,"not active"
"PV-008316913680",-5.4069409,13880,"not active"
"PV-004887224654",-5.4063144,13881,"not active"
"PV-009926082274",-5.4060044,13882,"not active"
"PV-004043993884",-5.4060011,13883,"not active"
"PV-003058862572",-5.4058366,13884,"not active"
"PV-008551021790",-5.405632,13885,"not active"
"PV-005418543602",-5.4055915,13886,"not active"
"PV-002953266810",-5.4054985,13887,"not active"
"PV-007908453250",-5.4051623,13888,"not active"
"PV-009375142965",-5.4042754,13889,"not active"
"PV-004459595842",-5.4035783,13894,"not active"
"PV-003159417295",-5.4016318,13898,"not active"
"PV-008987776189",-5.4012885,13901,"not active"
"PV-010033286102",-5.4012074,13902,"not active"
"PV-009853112043",-5.4008589,13903,"not active"
"PV-003819062230",-5.4006071,13904,"not active"
"PV-009713130322",-5.4001899,13905,"not active"
"PV-004832853134",-5.3982434,13910,"not active"
"PV-009457434732",-5.3982162,13911,"not active"
"PV-004830137903",-5.3980818,13912,"not active"
"PV-000262248572",-5.3977075,13913,"not active"
"PV-000277936879",-5.3967757,13916,"not active"
"PV-006203740790",-5.3966556,13917,"not active"
"PV-008105618119",-5.3963203,13919,"not active"
"PV-002325662717",-5.3961782,13920,"not active"
"PV-005046773583",-5.3961439,13921,"not active"
"PV-004308761394",-5.3960724,13922,"not active"
"PV-005470040544",-5.3959484,13923,"not active"
"PV-008248901591",-5.3954482,13925,"not active"
"PV-005298753543",-5.3953118,13926,"not active"
"PV-001736331323",-5.3949771,13928,"not active"
"PV-009794316659",-5.394877,13929,"not active"
"PV-009014374060",-5.3948703,13930,"not active"
"PV-004205109446",-5.3947358,13931,"not active"
"PV-007320864500",-5.3944535,13933,"not active"
"PV-006727440139",-5.3938999,13934,"not active"
"PV-002828759479",-5.3936062,13935,"not active"
"PV-005922660384",-5.3916841,13938,"not active"
"PV-006602343003",-5.3915515,13939,"not active"
"PV-009471518519",-5.3915029,13940,"not active"
"PV-008383329288",-5.3911133,13941,"not active"
"PV-002803771611",-5.3900094,13944,"not active"
"PV-006820258871",-5.389998,13945,"not active"
"PV-003197418751",-5.3898854,13946,"not active"
"PV-002951715266",-5.3891196,13948,"not active"
"PV-004718281911",-5.3888927,13949,"not active"
"PV-009181896350",-5.3888483,13950,"not active"
"PV-006807705646",-5.3882666,13951,"not active"
"PV-006145938220",-5.3877397,13953,"not active"
"PV-009725536456",-5.3873367,13955,"not active"
"PV-006305757890",-5.3873305,13956,"not active"
"PV-006940932589",-5.3860793,13959,"not active"
"PV-008526176124",-5.3856912,13962,"not active"
"PV-007107168050",-5.3844328,13964,"not active"
"PV-009171424912",-5.3836622,13965,"not active"
"PV-003887392176",-5.382081,13966,"not active"
"PV-009031269395",-5.3819137,13967,"not active"
"PV-006910424004",-5.3804874,13970,"not active"
"PV-005167047136",-5.3803258,13971,"not active"
"PV-003032054222",-5.3802934,13972,"not active"
"PV-009977124297",-5.3799558,13973,"not active"
"PV-002747116910",-5.3798528,13975,"not active"
"PV-009402328393",-5.3796835,13976,"not active"
"PV-002887560671",-5.3796406,13977,"not active"
"PV-005476459482",-5.37923,13978,"not active"
"PV-009196790069",-5.3781815,13980,"not active"
"PV-006911672737",-5.3774805,13981,"not active"
"PV-008518306612",-5.3768849,13982,"not active"
"PV-006697715092",-5.3765678,13983,"not active"
"PV-005287777757",-5.3765512,13984,"not active"
"PV-001251712822",-5.3761444,13986,"not active"
"PV-008481712822",-5.3756323,13987,"not active"
"PV-003445358137",-5.3747854,13988,"not active"
"PV-009043487128",-5.373857,13989,"not active"
"PV-004597118869",-5.3738198,13990,"not active"
"PV-003535207458",-5.3734298,13992,"not active"
"PV-004196546957",-5.3729978,13994,"not active"
"PV-004880330192",-5.3729687,13995,"not active"
"PV-006272147055",-5.3726912,13997,"not active"
"PV-004612495416",-5.3722339,13998,"not active"
"PV-009799405925",-5.3717332,13999,"not active"
"PV-002903225520",-5.3713861,14000,"not active"
"PV-002957248159",-5.3708673,14002,"not active"
"PV-002506862920",-5.3706203,14003,"not active"
"PV-009329140231",-5.3697538,14005,"not active"
"PV-005215074461",-5.3692346,14008,"not active"
"PV-007589645551",-5.3691926,14009,"not active"
"PV-008984002365",-5.3688593,14010,"not active"
"PV-005710409548",-5.3688588,14011,"not active"
"PV-006857929501",-5.3681974,14013,"not active"
"PV-009763309962",-5.367641,14014,"not active"
"PV-006078119146",-5.367557,14015,"not active"
"PV-003022635386",-5.367413,14016,"not active"
"PV-009399727533",-5.36694,14017,"not active"
"PV-007905544845",-5.3669367,14018,"not active"
"PV-009834289734",-5.3668928,14019,"not active"
"PV-006007838950",-5.3664227,14022,"not active"
"PV-005102908960",-5.3662724,14024,"not active"
"PV-008952145043",-5.366179,14025,"not active"
"PV-009219842400",-5.3655853,14026,"not active"
"PV-006350837920",-5.3655481,14027,"not active"
"PV-003212777508",-5.3642349,14028,"not active"
"PV-001674891379",-5.3641977,14029,"not active"
"PV-002920582516",-5.363934,14032,"not active"
"PV-002920404750",-5.363915,14034,"not active"
"PV-003275242088",-5.3632874,14035,"not active"
"PV-006106235611",-5.3632603,14036,"not active"
"PV-006593057857",-5.3628988,14040,"not active"
"PV-006767416448",-5.3628645,14041,"not active"
"PV-002979912587",-5.3625011,14042,"not active"
"PV-008806291132",-5.3620696,14043,"not active"
"PV-001712113575",-5.361661,14044,"not active"
"PV-004513555057",-5.3614855,14045,"not active"
"PV-004475381507",-5.3614688,14046,"not active"
"PV-005225348186",-5.3613191,14047,"not active"
"PV-006875749460",-5.360642,14051,"not active"
"PV-005214816428",-5.3585615,14054,"not active"
"PV-006001180606",-5.358521,14055,"not active"
"PV-005620452474",-5.3577142,14059,"not active"
"PV-007061926121",-5.3576312,14060,"not active"
"PV-009127327086",-5.3561697,14063,"not active"
"PV-002866176745",-5.3558326,14065,"not active"
"PV-008092822395",-5.3557415,14066,"not active"
"PV-004937249532",-5.3556271,14067,"not active"
"PV-005985342830",-5.3555722,14068,"not active"
"PV-004360013941",-5.3555355,14069,"not active"
"PV-002438041684",-5.3549724,14070,"not active"
"PV-008964035793",-5.3548546,14071,"not active"
"PV-006836749607",-5.3530841,14077,"not active"
"PV-006761213684",-5.3522801,14080,"not active"
"PV-008430124623",-5.3517032,14081,"not active"
"PV-002853965181",-5.3513165,14083,"not active"
"PV-005999162489",-5.3512907,14084,"not active"
"PV-010024155672",-5.3496528,14086,"not active"
"PV-009962529850",-5.3492203,14087,"not active"
"PV-009638848721",-5.3485851,14088,"not active"
"PV-009939137796",-5.3484931,14089,"not active"
"PV-008475236471",-5.3483448,14090,"not active"
"PV-006872225291",-5.3468614,14095,"not active"
"PV-004306043451",-5.3467617,14096,"not active"
"PV-008986138601",-5.3465724,14097,"not active"
"PV-009135303641",-5.3464861,14098,"not active"
"PV-009092523921",-5.3462734,14099,"not active"
"PV-007772718900",-5.3461423,14101,"not active"
"PV-007165051339",-5.3461142,14102,"not active"
"PV-009215697006",-5.3448691,14106,"not active"
"PV-006909419898",-5.3445659,14107,"not active"
"PV-009756007935",-5.3444633,14108,"not active"
"PV-006903251407",-5.3442626,14109,"not active"
"PV-005463941158",-5.3441343,14110,"not active"
"PV-007458485025",-5.3435555,14113,"not active"
"PV-003106990027",-5.3429003,14115,"not active"
"PV-004019177285",-5.3420191,14116,"not active"
"PV-003605236342",-5.3411212,14117,"not active"
"PV-004558840263",-5.3408198,14118,"not active"
"PV-005029756251",-5.3404608,14120,"not active"
"PV-004147889780",-5.3400683,14121,"not active"
"PV-006884495560",-5.3398051,14122,"not active"
"PV-009063349166",-5.3379951,14123,"not active"
"PV-003175288501",-5.3372951,14124,"not active"
"PV-003497134182",-5.3370619,14125,"not active"
"PV-003390991102",-5.3369999,14126,"not active"
"PV-004634890185",-5.3361363,14127,"not active"
"PV-002923372879",-5.3358107,14128,"not active"
"PV-002835519317",-5.3351583,14129,"not active"
"PV-006074409742",-5.3331957,14131,"not active"
"PV-005856400144",-5.3330936,14132,"not active"
"PV-004120910524",-5.3330488,14133,"not active"
"PV-004049190881",-5.3316126,14134,"not active"
"PV-004765190743",-5.3313508,14135,"not active"
"PV-006126562674",-5.3303022,14136,"not active"
"PV-006027130263",-5.3295302,14140,"not active"
"PV-009082863556",-5.3288808,14141,"not active"
"PV-005709672612",-5.3282309,14142,"not active"
"PV-007840551040",-5.3281689,14143,"not active"
"PV-007035928032",-5.3252854,14148,"not active"
"PV-008424703741",-5.3250422,14149,"not active"
"PV-004960430694",-5.324863,14150,"not active"
"PV-004414846427",-5.3245549,14152,"not active"
"PV-005270925190",-5.3242531,14154,"not active"
"PV-009496981498",-5.3238163,14155,"not active"
"PV-006151100903",-5.3233619,14156,"not active"
"PV-003732848004",-5.3231139,14157,"not active"
"PV-004882433652",-5.3230147,14159,"not active"
"PV-009350529710",-5.3226013,14160,"not active"
"PV-009086215311",-5.3219743,14163,"not active"
"PV-007050628190",-5.3219533,14164,"not active"
"PV-005602827990",-5.3210673,14165,"not active"
"PV-003251945848",-5.3203111,14167,"not active"
"PV-004544253990",-5.3194647,14168,"not active"
"PV-004996574352",-5.3182092,14172,"not active"
"PV-002546084069",-5.3176217,14173,"not active"
"PV-005523072944",-5.3175545,14174,"not active"
"PV-003019729616",-5.3175216,14175,"not active"
"PV-002452069617",-5.3174486,14176,"not active"
"PV-008081659736",-5.3168664,14178,"not active"
"PV-008940008526",-5.3153758,14181,"not active"
"PV-009309064495",-5.3151155,14182,"not active"
"PV-003583120693",-5.3151107,14183,"not active"
"PV-008356804281",-5.3150463,14184,"not active"
"PV-003456126054",-5.3149829,14185,"not active"
"PV-007684232763",-5.3144345,14186,"not active"
"PV-005009554696",-5.3142271,14188,"not active"
"PV-003633252826",-5.3141327,14189,"not active"
"PV-007736066840",-5.3125777,14190,"not active"
"PV-007695503160",-5.312427,14191,"not active"
"PV-006049956337",-5.3122063,14193,"not active"
"PV-009203113201",-5.3110957,14194,"not active"
"PV-008513805641",-5.3099794,14196,"not active"
"PV-002783577123",-5.3099718,14197,"not active"
"PV-006003009424",-5.3088961,14198,"not active"
"PV-007556868224",-5.308465,14199,"not active"
"PV-010063059343",-5.307157,14203,"not active"
"PV-006993194155",-5.3070493,14204,"not active"
"PV-003077311908",-5.3064132,14206,"not active"
"PV-005028946519",-5.3061333,14207,"not active"
"PV-005491804989",-5.3054028,14208,"not active"
"PV-006202878608",-5.3052373,14209,"not active"
"PV-006074293642",-5.3044977,14210,"not active"
"PV-006938655148",-5.3034215,14213,"not active"
"PV-008227139828",-5.3028884,14217,"not active"
"PV-006903848630",-5.3028879,14218,"not active"
"PV-009232927908",-5.3017879,14219,"not active"
"PV-003481301755",-5.3013554,14220,"not active"
"PV-002899954721",-5.3009505,14221,"not active"
"PV-003923014647",-5.2995048,14222,"not active"
"PV-009675787358",-5.2992558,14223,"not active"
"PV-010028504448",-5.2991872,14224,"not active"
"PV-002466481421",-5.2990503,14225,"not active"
"PV-009160952804",-5.2989621,14226,"not active"
"PV-006527542579",-5.2989306,14227,"not active"
"PV-003320414973",-5.2980561,14229,"not active"
"PV-004586965355",-5.2968721,14230,"not active"
"PV-008303109378",-5.2959762,14231,"not active"
"PV-003018543644",-5.2955422,14234,"not active"
"PV-003069380558",-5.2951827,14235,"not active"
"PV-007165121799",-5.2939215,14241,"not active"
"PV-009467046561",-5.2929082,14243,"not active"
"PV-005099495242",-5.2927284,14245,"not active"
"PV-009826881580",-5.2927036,14246,"not active"
"PV-004906184041",-5.292522,14248,"not active"
"PV-006549034925",-5.2924852,14249,"not active"
"PV-005972610446",-5.2913957,14254,"not active"
"PV-004527487731",-5.2906561,14257,"not active"
"PV-009530678789",-5.2902265,14258,"not active"
"PV-007622278549",-5.2901225,14260,"not active"
"PV-005040199544",-5.2900772,14261,"not active"
"PV-004395498217",-5.2896519,14262,"not active"
"PV-009464967832",-5.2894316,14263,"not active"
"PV-005612857044",-5.2892933,14264,"not active"
"PV-007933634036",-5.2892499,14265,"not active"
"PV-010050375736",-5.2881041,14267,"not active"
"PV-002761514998",-5.2864246,14270,"not active"
"PV-003743778477",-5.2855835,14272,"not active"
"PV-009880305151",-5.2852864,14273,"not active"
"PV-007110245061",-5.2845321,14275,"not active"
"PV-001772442982",-5.2824574,14277,"not active"
"PV-008573475887",-5.2823319,14278,"not active"
"PV-007979515637",-5.2820134,14279,"not active"
"PV-003792512230",-5.2816935,14280,"not active"
"PV-004387861880",-5.2812576,14281,"not active"
"PV-009393333249",-5.2805886,14282,"not active"
"PV-005660790989",-5.2800756,14284,"not active"
"PV-004297405576",-5.2796812,14285,"not active"
"PV-000586925442",-5.2790484,14286,"not active"
"PV-009844833985",-5.2778172,14289,"not active"
"PV-009668532726",-5.277452,14290,"not active"
"PV-006430977595",-5.2753625,14292,"not active"
"PV-007220576669",-5.2749043,14293,"not active"
"PV-007584008881",-5.274826,14294,"not active"
"PV-009696698335",-5.2741818,14295,"not active"
"PV-009024098734",-5.2740221,14296,"not active"
"PV-004466503425",-5.2729182,14297,"not active"
"PV-003566580409",-5.2728696,14298,"not active"
"PV-001532155095",-5.2725959,14300,"not active"
"PV-009701279955",-5.2722692,14301,"not active"
"PV-007970886446",-5.2722073,14303,"not active"
"PV-006210725216",-5.2721643,14304,"not active"
"PV-009090835269",-5.2716761,14307,"not active"
"PV-005394691513",-5.2708764,14309,"not active"
"PV-008146748499",-5.2692223,14312,"not active"
"PV-002892132698",-5.2690125,14313,"not active"
"PV-008397236733",-5.2689571,14314,"not active"
"PV-006668668500",-5.2688532,14315,"not active"
"PV-003658000361",-5.2685246,14316,"not active"
"PV-005996665965",-5.2680588,14319,"not active"
"PV-009197495510",-5.2678633,14320,"not active"
"PV-002674935986",-5.2669659,14322,"not active"
"PV-008978711255",-5.2665372,14323,"not active"
"PV-005146667116",-5.2659645,14324,"not active"
"PV-004415155367",-5.2658138,14325,"not active"
"PV-006174030228",-5.265707,14326,"not active"
"PV-002809580734",-5.2653837,14327,"not active"
"PV-003329367262",-5.2645369,14328,"not active"
"PV-008848877032",-5.2615356,14332,"not active"
"PV-005832275782",-5.2609906,14333,"not active"
"PV-007058652039",-5.2583299,14339,"not active"
"PV-003866817336",-5.2581649,14340,"not active"
"PV-010090782531",-5.257762,14341,"not active"
"PV-003691402775",-5.2576957,14342,"not active"
"PV-004603786492",-5.257092,14343,"not active"
"PV-006639899299",-5.2569451,14344,"not active"
"PV-005826779547",-5.2558994,14346,"not active"
"PV-007019871210",-5.2555132,14347,"not active"
"PV-009764494691",-5.2543163,14349,"not active"
"PV-004061827873",-5.2540226,14350,"not active"
"PV-009210078913",-5.2539911,14351,"not active"
"PV-004193042730",-5.2539549,14352,"not active"
"PV-001149076580",-5.2532768,14353,"not active"
"PV-006153030856",-5.2513309,14355,"not active"
"PV-009080231553",-5.2510419,14356,"not active"
"PV-008505570545",-5.2506628,14357,"not active"
"PV-002903282114",-5.2500968,14358,"not active"
"PV-003711535226",-5.2499681,14359,"not active"
"PV-004055063346",-5.2498727,14360,"not active"
"PV-001297868583",-5.2489786,14362,"not active"
"PV-007852343012",-5.2487993,14363,"not active"
"PV-005268170169",-5.2481422,14364,"not active"
"PV-009725326113",-5.247767,14366,"not active"
"PV-008939129344",-5.2476516,14367,"not active"
"PV-009027843794",-5.2471662,14369,"not active"
"PV-009254789008",-5.2469349,14370,"not active"
"PV-002723735705",-5.2463503,14371,"not active"
"PV-006549663078",-5.2461605,14372,"not active"
"PV-003589622081",-5.2458758,14375,"not active"
"PV-002722549956",-5.2455506,14376,"not active"
"PV-003062672363",-5.2447982,14378,"not active"
